"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"1939",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"194",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,7,9,2
"1940",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1942",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1944",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1945",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1946",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1948",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1949",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"195",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,5,8,2
"1950",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1951",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1953",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3
"1954",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3
"1955",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3
"1956",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1957",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1959",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"196",10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,5,2
"1960",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1961",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1962",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1963",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1964",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1965",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1966",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1967",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1968",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"197",6,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,26,0,0,0,1
"1970",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1971",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1972",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1973",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1974",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1975",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1976",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3
"1977",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1978",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"198",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,1
"1982",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1983",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1986",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1987",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1988",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1989",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"199",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,0,8,2
"1990",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1991",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1992",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1993",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1994",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3
"1995",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1997",0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1998",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1999",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,0,13,2
"20",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,7,6,2
"200",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,1
"201",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,1
"202",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,0,8,2
"203",6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,2
"204",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"205",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,15,0,9,6,2
"206",9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,13,2
"207",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,11,0,9,11,2
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,9,10,2
"21",7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,26,0,0,7,1
"210",13,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,16,0,0,11,2
"211",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,5,2
"212",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,15,0,5,8,2
"213",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,0,11,2
"214",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,0,0,1
"215",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,8,7,2
"216",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,1
"217",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,6,2
"218",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,1
"219",10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,29,0,0,0,1
"22",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,0,6,2
"220",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,1
"221",14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,6,7,2
"222",8,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,35,0,5,0,1
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,6,1
"224",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,5,11,2
"225",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,10,2
"226",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,1
"227",5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17,0,0,7,2
"228",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,25,0,0,0,1
"229",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"23",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,5,9,2
"230",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,20,0,0,6,1
"231",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,1
"232",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,26,0,0,0,1
"233",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,8,10,2
"234",16,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,11,2
"235",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,23,0,0,5,1
"236",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,7,11,2
"237",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,8,10,2
"238",13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,38,0,0,0,1
"239",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,1
"24",8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,0,1
"240",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,7,5,2
"241",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,1
"242",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,19,0,6,0,1
"243",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0,1
"244",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,19,0,6,0,1
"245",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,6,9,2
"246",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,7,10,2
"247",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,0,10,2
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,5,0,1
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"25",7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,0,6,2
"250",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,11,2
"251",14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,9,2
"252",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0,0,0,1
"253",8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,6,2
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,1
"255",7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,2
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,17,0,0,0,1
"257",9,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,29,0,0,0,1
"258",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,6,7,2
"259",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,2
"26",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,6,0,1
"260",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,6,2
"261",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,0,1
"262",10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,1
"263",7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,0,0,7,2
"264",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,6,1
"265",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,1
"266",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,1
"267",5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,5,2
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,14,2
"269",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,6,1
"27",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,19,0,0,0,1
"270",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,12,2
"271",13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,5,0,1
"272",11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"273",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,17,0,0,0,1
"274",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0,0,0,1
"275",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,6,6,2
"276",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,6,2
"277",14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,1
"278",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,30,0,0,0,1
"279",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,0,9,2
"28",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,7,0,0,13,2
"280",9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,7,6,2
"281",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,5,9,2
"282",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,1
"283",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,6,2
"284",5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,8,2
"285",12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,0,5,2
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,6,6,2
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,25,0,0,0,1
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,1
"289",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,6,1
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,25,0,0,7,1
"290",6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,0,5,2
"291",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,5,2
"292",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,9,2
"293",12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,6,2
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,6,2
"295",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,0,5,0,1
"296",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,1
"297",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,9,2
"298",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,0,1
"299",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,10,2
"3",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,6,9,2
"30",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,21,0,0,10,2
"300",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,8,0,1
"301",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,1
"302",6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,6,2
"303",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,5,8,2
"304",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,1
"305",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,6,10,2
"306",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,1
"307",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,1
"308",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,7,2
"309",8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,17,2
"31",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,31,0,0,0,1
"310",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,6,1
"311",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,7,6,2
"312",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,0,0,1
"313",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,1
"314",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,6,8,2
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,1
"316",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,1
"317",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,5,6,2
"318",6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,9,0,0,13,2
"319",12,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,18,0,0,14,2
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,6,6,2
"320",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,10,2
"321",5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,1
"322",9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,8,2
"323",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,5,6,2
"324",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,5,2
"325",12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,0,1
"326",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,6,0,1
"327",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0,1
"328",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,8,10,2
"329",10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,5,5,2
"33",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,1
"330",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,7,2
"331",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,6,5,2
"332",9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,19,0,0,0,1
"333",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,8,2
"334",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,6,0,0,14,2
"335",5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,33,0,0,5,1
"336",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0,1
"337",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,6,9,2
"338",7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,7,6,1
"339",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,1
"34",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,10,2
"340",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,0,0,1
"341",8,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,26,0,0,0,1
"342",7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,7,0,1
"343",13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,27,0,0,0,1
"344",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,9,2
"345",12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,6,11,2
"346",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,9,2
"347",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,5,0,10,2
"348",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,1
"349",14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,1
"35",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,5,1
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,0,0,0,1
"351",8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,1
"352",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,1
"353",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10,0,0,10,2
"354",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,7,2
"355",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,5,14,2
"356",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,7,0,0,17,2
"357",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,5,1
"358",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,5,0,1
"359",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,1
"36",9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,5,0,1
"360",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0,1
"361",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,5,6,2
"362",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,2
"363",15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,10,2
"364",16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,20,0,0,0,1
"365",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,23,0,0,0,1
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,0,11,2
"367",10,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,35,0,0,0,1
"368",12,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,15,0,0,14,2
"369",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,9,10,2
"37",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,6,7,2
"370",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,9,2
"371",12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,0,8,2
"372",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,0,0,0,1
"373",5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,5,7,1
"374",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,8,0,1
"375",13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,1
"376",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,5,1
"377",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,1
"378",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8,2
"379",13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,5,2
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,1
"380",5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,24,0,0,6,1
"381",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,1
"382",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6,2
"383",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,6,6,2
"384",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,13,2
"385",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,11,2
"386",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,10,2
"387",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,8,2
"388",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,0,7,2
"389",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,9,2
"39",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,1
"390",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,0,0,1
"391",5,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,33,0,0,0,1
"392",9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,37,0,0,0,1
"393",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,0,6,2
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,19,0,0,8,1
"395",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,0,5,1
"396",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,14,2
"397",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,8,2
"398",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,2
"399",9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,2
"4",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,6,10,2
"40",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,0,0,1
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,1
"401",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,7,0,1
"402",12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,18,0,7,8,2
"403",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,11,0,7,8,2
"404",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,6,7,2
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,1
"406",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,0,6,6,2
"407",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,13,2
"408",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,1
"409",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,5,1
"41",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,21,0,0,10,2
"410",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,10,2
"411",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,5,6,1
"412",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,0,6,2
"413",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,1
"414",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,29,0,0,0,1
"415",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,5,7,2
"416",10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,5,5,2
"417",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,5,0,1
"418",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,7,11,2
"419",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,1
"42",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,10,0,0,16,2
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,0,1
"421",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,13,0,5,10,2
"422",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,5,7,2
"423",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,1
"424",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,0,5,2
"425",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,5,12,2
