"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"1923",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1924",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1925",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1926",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1927",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1928",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6
"193",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,0,5,1
"1930",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17
"1931",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1932",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1933",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1936",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1937",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1938",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1939",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"194",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,7,9,12
"1940",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1942",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1944",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1945",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1946",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1948",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1949",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"195",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,5,8,36
"1950",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1951",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1953",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6
"1954",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10
"1955",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27
"1956",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1957",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1959",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"196",10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,5,14
"1960",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1961",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1962",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1963",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1964",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1965",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1966",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1967",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1968",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"197",6,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,27,0,0,0,2
"1970",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1971",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1972",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1973",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1974",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1975",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1976",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,17
"1977",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1978",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"198",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,2
"1982",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1983",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1986",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1987",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1988",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1989",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"199",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,0,8,1
"1990",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1991",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1992",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1993",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1994",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17
"1995",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1997",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1998",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1999",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,13,0,0,13,14
"20",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,7,6,12
"200",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,0,0,0,2
"201",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,2
"202",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,8,1
"203",6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,12
"204",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,2
"205",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17,0,9,6,12
"206",9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,13,14
"207",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,2
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,9,11,29
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,9,10,29
"21",7,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,26,0,0,7,26
"210",13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,0,11,14
"211",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,0,5,1
"212",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,15,0,5,8,12
"213",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,10,0,0,11,14
"214",6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,27,0,0,0,2
"215",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,8,7,12
"216",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,2
"217",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,6,1
"218",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,3
"219",10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,30,0,0,0,2
"22",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,0,7,1
"220",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,2
"221",14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,6,7,12
"222",8,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,35,0,5,0,9
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,6,33
"224",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,5,11,20
"225",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,10,1
"226",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,3
"227",5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,17,0,0,7,1
"228",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,25,0,0,0,2
"229",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,2
"23",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,5,9,12
"230",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,20,0,0,6,26
"231",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,20,0,0,0,2
"232",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0,2
"233",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,8,10,37
"234",16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,6,11,36
"235",6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,24,0,0,5,26
"236",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,7,11,20
"237",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,8,10,12
"238",13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,38,0,0,0,2
"239",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,3
"24",8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,0,15
"240",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,7,5,12
"241",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,2
"242",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,6,0,9
"243",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0,2
"244",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,6,0,9
"245",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,9,12
"246",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,7,10,12
"247",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,0,10,1
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,5,0,3
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,3
"25",7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,6,14
"250",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,11,14
"251",14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,9,14
"252",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,28,0,0,0,2
"253",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,0,6,1
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0,3
"255",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,0,6,1
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,3
"257",9,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,29,0,0,0,2
"258",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,6,7,12
"259",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,20
"26",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,6,0,9
"260",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,6,1
"261",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,0,21
"262",10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,2
"263",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,0,7,1
"264",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,6,26
"265",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,2
"266",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,2
"267",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,5,1
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,12,0,0,14,38
"269",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,6,1
"27",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,19,0,0,0,21
"270",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,0,12,1
"271",13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,5,0,9
"272",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,2
"273",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,2
"274",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0,0,0,2
"275",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,16,0,6,6,12
"276",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,6,1
"277",14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,2
"278",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,30,0,0,0,2
"279",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,0,9,14
"28",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,7,0,0,13,14
"280",9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,0,7,6,36
"281",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,5,9,12
"282",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,2
"283",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,5,6,12
"284",5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,8,39
"285",12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,0,5,1
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,6,6,29
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,3
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3
"289",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,6,26
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,25,0,0,7,33
"290",6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,5,1
"291",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,5,1
"292",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,0,9,1
"293",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,6,1
"294",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,7,1
"295",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,0,5,0,9
"296",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,2
"297",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,9,14
"298",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,0,21
"299",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,10,12
"3",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,6,9,20
"30",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,21,0,0,10,1
"300",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,8,0,40
"301",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,2
"302",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,0,6,1
"303",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,5,8,20
"304",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,2
"305",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,6,9,12
"306",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,2
"307",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"308",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,7,14
"309",8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,17,14
"31",10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,0,0,0,2
"310",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,6,1
"311",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,6,12
"312",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,0,0,2
"313",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,2
"314",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,6,8,12
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,29,0,0,0,3
"316",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,2
"317",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,5,6,12
"318",6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,9,0,0,13,14
"319",12,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,18,0,0,14,1
"32",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,6,7,12
"320",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,0,10,1
"321",5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,2
"322",9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,8,14
"323",13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,6,12
"324",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,6,1
"325",14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,0,15
"326",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,6,0,9
"327",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,2
"328",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,10,12
"329",10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,5,5,12
"33",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,2
"330",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,7,12
"331",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,6,5,12
"332",9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,19,0,0,0,2
"333",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,0,8,1
"334",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,6,0,0,14,14
"335",5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,33,0,0,5,26
"336",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0,15
"337",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,9,12
"338",7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,7,6,26
"339",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0,2
"34",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,10,1
"340",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,0,0,2
"341",8,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,26,0,0,0,2
"342",7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,7,0,40
"343",13,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,29,0,0,0,2
"344",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,9,14
"345",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,6,11,12
"346",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,9,1
"347",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,5,0,10,14
"348",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3
"349",14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,2
"35",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,23,0,0,5,26
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,0,0,0,3
"351",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,0,0,2
"352",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,2
"353",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,0,10,1
"354",8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,7,14
"355",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,5,14,20
"356",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,9,0,0,17,14
"357",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,5,26
"358",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,5,0,9
"359",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,2
"36",9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,0,5,0,40
"360",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0,3
"361",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,5,6,12
"362",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,14
"363",15,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,10,14
"364",16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,20,0,0,0,2
"365",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,23,0,0,0,2
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,0,11,38
"367",10,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,35,0,0,0,2
"368",12,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,17,0,0,14,1
"369",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,9,10,12
"37",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,6,7,12
"370",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,9,14
"371",12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,0,8,14
"372",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,0,0,0,2
"373",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,23,0,5,7,26
"374",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,8,0,9
"375",13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,2
"376",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,26
"377",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,2
"378",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,8,33
"379",13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,5,1
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,3
"380",5,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,25,0,0,6,26
"381",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,2
"382",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6,1
"383",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,6,6,12
"384",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,13,14
"385",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,11,14
"386",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,0,10,1
"387",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,9,1
"388",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,0,7,1
"389",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,5,9,20
"39",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,0,0,0,2
"390",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,0,0,2
"391",5,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,34,0,0,0,2
"392",9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,37,0,0,0,2
"393",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,5,6,12
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,20,0,0,8,33
"395",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,5,1
"396",9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,11,0,0,14,14
"397",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,5,8,12
"398",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,0,7,1
"399",9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,14
"4",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,6,10,20
"40",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,0,0,2
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,3
"401",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,7,0,3
"402",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,19,0,7,8,12
"403",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,7,8,12
"404",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,6,7,12
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,3
"406",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,7,6,12
"407",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,13,14
"408",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,2
"409",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,5,1
"41",6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,21,0,0,10,1
"410",13,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,10,1
"411",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,5,6,26
"412",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,0,6,1
